feature,weight,std
TCVUSD,1.0724954181862738,0.003418054549060867
Average_Tariff,0.4326593752523614,0.0017008634982929947
HS_Group_Name_Finished Goods,0.23515552472917683,0.0013791151124679395
Trade_Direction_Import,0.17643127007763124,0.0012808515560719278
HS_Group_Name_Raw Input,0.12551599647451528,0.0007023478249763075
State_Closure_EA_Diff,0.07410944774805665,0.0007522618713306543
Foreign_Country_Region_South Asia,0.061764583962019295,0.0004143144360287877
Container_Type_Dry_True,0.0596113559013264,0.0007733830176881683
foreign_company_size,0.05824999089773164,0.00038983568957343497
Foreign_Country_Region_European Union,0.046632057292285256,0.0002792767541940727
HS_Group_Name_Edible with Processing,0.04586063426105458,0.0003313892096528648
Foreign_Country_Region_Other East Asia (not China),0.045241718679396595,0.0008397100908119068
US_Port_Coastal_Region_Northeast,0.03952459202702825,0.0003614463508299338
US_company_size,0.03536303421991414,0.0010283479864498773
Container_LCL/FCL_LCL,0.034359214808028504,0.0005007931643215555
Foreign_Country_Region_North America,0.03204761370121003,0.0002673215802185885
Foreign_Country_Region_Southeast Asia,0.03128852584605311,0.0003374299904746641
HS_Group_Name_Pharma,0.029350277218042998,0.00011246316568019176
Foreign_Country_Region_South America,0.027576099572502864,0.0004173004163123183
US_Port_Coastal_Region_Southeast,0.025215790852152753,0.00036599112644232636
