feature,weight,std
TCVUSD,1.2028172213120853,0.000653047861122754
Average_Tariff,0.5246120947987248,0.0005950471985978183
HS_Group_Name_Finished Goods,0.23007831634687462,0.00021865196692187478
cases_weekly,0.2053363866394074,0.0003773616964981853
Trade_Direction_Import,0.17366053814132437,0.00035948446525044784
deaths_weekly,0.15688132868299592,0.0002753828906526309
deaths_pctdelta,0.15448368051429914,0.00014031631383325556
US_company_size,0.14715933581353297,0.00033914985708404297
HS_Group_Name_Raw Input,0.12381105433502901,0.00035031779048171004
foreign_company_size,0.1226597949982351,0.00020261041186414957
cases_pctdelta,0.12235354641866783,0.000265106090532094
State_Closure_EA_Diff,0.07556825431432504,0.00023468118515058685
Foreign_Country_Region_South Asia,0.07265193040546418,0.00023768332341585416
HS_Group_Name_Edible with Processing,0.0715215051238752,0.00023763568596222817
Container_Type_Dry_True,0.06613593303117918,9.509247674980058e-05
Foreign_Country_Region_European Union,0.0660120538276185,8.223143427842772e-05
Foreign_Country_Region_Other East Asia (not China),0.0532911023809264,0.00010992865830939973
Foreign_Country_Region_Southeast Asia,0.04148067065712393,9.811607563391978e-05
US_Unemployment_Rate,0.040829553662791084,8.666919407705955e-05
HS_Group_Name_Pharma,0.03812222266414915,9.609668947313437e-05
